DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,POWER_KW
1974-01-16,16.96,0,3.8,0.0,8.9,0.0,4.0,0.4,2013.5
1974-01-17,19.0,0,0.0,0.0,11.0,0.0,3.0,0.4,1765.09
1974-01-18,20.62,0,0.0,0.0,11.3,0.0,8.5,8.5,2011.99
1974-01-19,15.46,0,0.0,0.0,10.8,0.0,9.2,8.0,1726.36
1974-01-20,7.25,0,0.0,0.0,11.4,1.0,-0.5,-5.3,164.38
1974-01-21,5.75,4,0.0,0.0,10.2,0.0,0.2,-4.6,39.93
1974-01-22,8.71,0,0.5,0.0,11.5,0.0,0.0,5.1,488.55
1974-01-23,15.54,0,0.0,0.0,9.8,0.0,7.0,4.5,1950.96
1974-01-24,12.04,4,0.0,0.0,10.0,0.0,4.9,2.0,1759.91
1974-01-25,13.83,0,1.2,0.0,11.4,0.0,4.9,3.0,2090.79
1974-01-26,15.46,0,0.9,0.0,10.0,0.0,7.8,2.7,1953.78
1974-01-27,15.96,0,12.0,0.0,10.8,0.0,2.5,-3.6,1503.68
1974-01-28,20.41,0,0.0,0.0,6.9,0.0,4.5,2.5,2069.19
1974-01-29,15.46,0,2.8,0.0,10.7,0.0,0.5,-2.0,1952.26
1974-01-30,10.0,0,4.1,0.0,10.7,0.0,0.0,4.5,980.36
1974-01-31,14.62,0,8.2,0.0,8.5,0.0,3.0,-0.2,1723.07
1974-02-01,15.92,0,3.0,0.0,11.0,0.0,3.0,3.5,1337.37
1974-02-02,15.09,0,0.4,0.0,8.0,0.0,4.5,-0.4,1983.86
1974-02-03,10.29,0,5.0,0.0,7.4,0.0,3.0,0.0,1009.34
1974-02-04,9.5,0,0.1,0.0,9.0,0.0,3.5,2.0,566.98
1974-02-05,8.25,0,2.2,0.0,6.2,1.0,-2.7,-8.9,301.02
1974-02-06,12.21,0,0.0,0.0,4.5,1.0,-0.1,-4.0,2417.11
1974-02-07,6.83,0,5.1,0.0,9.7,0.0,0.0,-3.0,113.49
1974-02-08,13.62,0,2.1,0.0,12.2,0.0,1.5,3.0,2116.15
1974-02-09,14.17,0,2.5,0.0,11.3,0.0,7.0,5.6,1835.28
1974-02-10,19.79,0,3.5,0.0,12.1,0.0,7.2,4.5,1559.0
1974-02-11,11.38,0,7.1,0.0,8.6,0.0,7.0,4.9,1516.24
1974-02-12,8.92,0,4.5,0.0,8.0,0.0,3.1,0.5,487.09
1974-02-13,7.71,4,0.0,0.0,5.6,0.0,0.6,-4.0,222.33
1974-02-14,11.96,0,3.1,0.0,10.9,1.0,-3.0,-8.5,1909.33
1974-02-15,11.83,0,4.5,0.0,9.8,0.0,5.0,2.6,1881.89
1974-02-16,15.92,0,0.4,0.0,8.8,0.0,6.0,4.4,1908.91
1974-02-17,7.08,0,0.1,0.0,8.6,0.0,2.5,-2.3,126.36
1974-02-18,3.58,0,0.1,0.0,7.1,1.0,-1.0,-6.2,0.0
1974-02-19,3.37,4,0.0,0.0,7.1,0.0,2.4,1.8,0.0
1974-02-20,10.88,0,0.2,0.0,9.6,0.0,0.4,5.2,1012.52
1974-02-21,11.96,0,1.0,0.0,10.6,0.0,5.5,4.0,2071.07
1974-02-22,12.71,0,0.8,0.0,8.9,0.0,4.6,1.4,2037.31
1974-02-23,7.0,0,0.2,0.0,10.4,0.0,2.2,-1.2,135.64
1974-02-24,2.13,0,0.6,0.0,8.2,0.0,3.7,4.5,0.0
1974-02-25,4.63,0,0.0,0.0,11.0,0.0,5.6,1.6,4.28
1974-02-26,2.29,0,0.0,0.0,10.5,0.0,7.0,5.0,0.0
1974-02-27,3.79,0,0.0,0.0,8.0,0.0,4.4,-1.0,0.06
1974-02-28,12.12,0,0.4,0.0,7.0,0.0,3.0,0.4,1778.11
1974-03-01,12.04,0,0.0,0.0,7.5,0.0,2.5,-1.7,2050.57
1974-03-02,7.83,0,0.0,0.0,5.4,1.0,-1.5,-7.5,287.62
1974-03-03,9.83,4,0.0,0.0,7.5,1.0,-1.5,-6.0,761.69
1974-03-04,9.33,0,3.7,0.0,5.0,0.0,0.1,-3.8,659.44
1974-03-05,3.83,4,0.0,0.0,7.2,1.0,-1.3,-5.6,0.09
1974-03-06,12.54,0,5.0,0.0,12.4,0.0,0.0,-6.5,2104.18
1974-03-07,9.17,0,0.0,0.0,13.7,0.0,4.6,4.0,542.37
1974-03-08,9.13,4,0.0,0.0,8.4,0.0,3.0,-3.0,579.26
1974-03-09,11.46,4,0.0,0.0,5.1,0.0,3.6,-3.5,1522.54
1974-03-10,12.79,0,1.6,0.0,6.0,0.0,3.0,1.9,2162.2
1974-03-11,11.38,0,0.0,0.0,6.0,0.0,3.0,2.4,1388.72
1974-03-12,5.25,0,0.4,0.0,6.4,0.0,2.3,-3.0,17.75
1974-03-13,4.04,0,0.0,0.0,8.5,0.0,3.0,1.0,0.48
1974-03-14,7.38,0,0.3,0.0,9.0,1.0,-2.2,-8.6,181.6
1974-03-15,14.04,0,2.7,0.0,12.0,0.0,2.0,4.0,1933.78
1974-03-16,18.96,0,0.3,0.0,12.1,0.0,5.5,5.4,1804.32
1974-03-17,15.75,0,4.7,0.0,11.5,0.0,5.0,3.0,1962.23
1974-03-18,11.29,0,0.0,0.0,9.3,0.0,4.0,1.0,1486.27
1974-03-19,8.12,0,1.7,0.0,11.1,0.0,3.9,-1.0,322.48
1974-03-20,4.92,0,0.0,0.0,11.0,0.0,3.0,-1.6,9.22
1974-03-21,4.38,0,0.0,0.0,11.6,1.0,-0.6,-4.0,2.36
1974-03-22,6.71,0,0.0,0.0,12.0,0.0,3.5,-2.5,115.9
1974-03-23,13.7,0,0.0,0.0,9.5,0.0,4.5,4.0,1740.65
1974-03-24,15.0,0,0.0,0.0,7.0,0.0,6.0,4.5,2086.8
1974-03-25,4.83,0,0.0,0.0,8.8,0.0,5.5,4.1,6.54
1974-03-26,2.88,0,0.0,0.0,11.0,0.0,5.5,5.0,0.0
1974-03-27,2.42,0,0.0,0.0,7.5,0.0,2.0,-1.4,0.0
1974-03-28,4.33,0,0.0,0.0,8.5,0.0,6.0,5.1,1.46
1974-03-29,2.33,0,0.0,0.0,10.9,0.0,0.9,-2.4,0.0
1974-03-30,2.21,0,0.0,0.0,11.3,0.0,0.8,-3.0,0.0
1974-03-31,6.25,0,0.0,0.0,14.2,0.0,4.0,-0.5,62.34
1974-04-01,8.38,0,1.6,0.0,11.0,0.0,5.7,2.5,421.0
1974-04-02,9.17,4,0.0,0.0,11.9,0.0,7.6,5.6,546.23
1974-04-03,5.29,0,0.0,0.0,13.3,0.0,0.6,,17.03
1974-04-04,4.75,0,0.0,0.0,15.4,0.0,6.6,2.0,6.42
1974-04-05,4.25,0,0.0,0.0,13.4,0.0,5.8,-0.5,1.46
1974-04-06,6.87,0,0.0,0.0,11.6,0.0,4.1,-2.1,120.79
1974-04-07,5.17,0,0.0,0.0,13.2,0.0,5.6,0.3,16.78
1974-04-08,5.09,0,0.0,0.0,13.8,0.0,4.2,-2.0,13.7
1974-04-09,3.92,0,0.0,0.0,12.5,0.0,5.4,-1.0,0.19
1974-04-10,3.37,0,12.0,0.0,13.5,0.0,2.5,-1.8,0.0
1974-04-11,8.63,1,10.5,0.0,10.9,0.0,7.1,2.2,406.46
1974-04-12,11.92,0,0.0,0.0,12.0,0.0,7.4,2.2,2006.69
1974-04-13,8.0,0,0.0,0.0,8.0,0.0,6.4,3.2,211.21
1974-04-14,6.75,0,0.0,0.0,10.0,0.0,4.0,-1.5,136.78
1974-04-15,1.83,0,0.0,0.0,14.0,1.0,-0.3,-6.5,0.0
1974-04-16,2.96,4,0.0,0.0,14.9,0.0,1.4,-4.8,0.0
1974-04-17,2.75,0,0.0,0.0,10.9,0.0,3.6,-1.8,0.0
1974-04-18,2.25,0,0.0,0.0,12.8,0.0,0.4,-6.0,0.0
1974-04-19,2.96,0,0.0,0.0,10.5,0.0,0.6,-6.0,0.0
1974-04-20,1.33,0,0.0,0.0,10.5,0.0,6.0,2.7,0.0
1974-04-21,3.29,0,0.0,0.0,11.6,0.0,1.5,-5.5,0.0
1974-04-22,2.21,0,0.0,0.0,13.5,0.0,0.6,-6.0,0.0
1974-04-23,3.33,0,0.0,0.0,13.8,0.0,3.5,-3.0,0.0
1974-04-24,3.29,0,0.0,0.0,13.0,0.0,2.5,-4.0,0.0
1974-04-25,4.79,0,0.0,0.0,11.5,0.0,2.4,-4.0,6.4
1974-04-26,7.62,0,0.0,0.0,10.2,0.0,6.0,1.0,192.27
1974-04-27,9.5,0,0.2,0.0,9.3,0.0,5.2,-2.5,678.21
1974-04-28,11.75,0,0.3,0.0,10.0,0.0,5.1,-0.6,1482.58
1974-04-29,4.33,4,0.0,0.0,10.4,0.0,5.1,2.0,1.85
1974-04-30,7.41,0,22.7,0.0,11.6,1.0,-0.1,-8.8,190.67
1974-05-01,13.7,0,0.8,0.0,10.6,0.0,5.0,2.5,1984.74
1974-05-02,8.71,1,0.9,0.0,10.6,0.0,3.4,-2.0,426.91
1974-05-03,14.54,1,7.1,0.0,11.7,0.0,5.9,3.0,2572.22
1974-05-04,12.92,4,0.0,0.0,9.2,0.0,7.4,-0.1,2206.13
1974-05-05,10.29,4,0.0,0.0,11.4,0.0,7.0,2.0,876.54
1974-05-06,5.91,4,0.0,0.0,12.0,0.0,2.7,-4.5,45.95
1974-05-07,6.58,0,0.4,0.0,13.3,0.0,1.2,-6.2,88.61
1974-05-08,13.0,0,2.9,0.0,12.5,0.0,8.0,2.5,1774.64
1974-05-09,18.58,0,13.8,0.0,10.3,0.0,6.9,-2.8,1691.28
1974-05-10,13.54,0,1.3,0.0,11.4,0.0,7.0,-2.5,2048.89
1974-05-11,5.58,0,1.0,0.0,14.1,0.0,4.0,0.0,27.19
1974-05-12,17.5,0,6.1,0.0,12.2,0.0,9.0,5.5,2162.86
1974-05-13,12.92,0,0.7,0.0,15.0,0.0,9.5,6.3,2198.76
1974-05-14,9.13,4,0.0,0.0,16.6,0.0,4.9,-0.2,666.3
1974-05-15,10.79,4,0.0,0.0,17.4,0.0,10.1,7.0,1168.0
1974-05-16,7.54,0,2.2,0.0,13.0,0.0,11.0,7.9,222.7
1974-05-17,8.92,0,14.3,0.0,13.7,0.0,8.2,4.1,547.74
1974-05-18,2.67,0,3.9,0.0,15.0,0.0,10.5,8.5,0.0
1974-05-19,5.91,0,0.0,0.0,17.8,0.0,5.4,0.8,42.66
1974-05-20,9.96,0,0.1,0.0,18.5,0.0,11.3,8.1,1037.1
1974-05-21,8.58,0,1.0,0.0,18.0,0.0,10.2,7.1,443.2
1974-05-22,14.62,0,4.3,0.0,14.8,0.0,8.5,5.4,2125.07
1974-05-23,14.92,4,0.0,0.0,14.3,0.0,8.6,5.9,1829.16
1974-05-24,11.38,0,0.0,0.0,14.6,0.0,9.0,5.6,1396.41
1974-05-25,1.58,0,0.0,0.0,15.1,0.0,8.8,5.5,0.0
1974-05-26,2.37,4,0.0,0.0,14.6,0.0,7.5,2.0,0.0
1974-05-27,6.17,4,0.0,0.0,16.6,0.0,9.6,7.6,55.83
1974-05-28,12.58,0,0.1,0.0,15.6,0.0,9.7,7.0,2004.03
1974-05-29,6.46,0,0.0,0.0,14.1,0.0,3.8,-1.8,69.88
1974-05-30,6.71,0,1.6,0.0,14.0,0.0,5.6,-1.2,95.17
1974-05-31,6.04,4,0.0,0.0,17.0,0.0,10.0,7.0,57.52
1974-06-01,9.33,4,0.0,0.0,18.2,0.0,12.5,12.0,695.24
1974-06-02,12.04,0,0.0,0.0,16.6,0.0,11.2,8.0,1937.0
1974-06-03,9.21,0,0.0,0.0,15.2,0.0,6.4,2.1,545.13
1974-06-04,5.63,0,2.4,0.0,14.1,0.0,9.5,7.0,28.11
1974-06-05,11.75,0,4.1,0.0,15.6,0.0,9.4,6.5,1765.69
1974-06-06,17.5,0,1.3,0.0,13.5,0.0,6.0,2.5,2112.94
1974-06-07,10.21,0,0.1,0.0,15.0,0.0,6.0,2.2,1075.2
1974-06-08,7.21,0,6.7,0.0,14.6,0.0,7.5,3.0,157.73
1974-06-09,10.34,0,7.2,0.0,12.5,0.0,7.5,3.0,910.44
1974-06-10,11.38,0,0.0,0.0,15.5,0.0,5.0,0.5,1640.27
1974-06-11,14.12,0,0.0,0.0,21.2,0.0,8.5,4.6,1892.19
1974-06-12,3.42,0,0.0,0.0,17.3,0.0,13.4,9.5,0.0
1974-06-13,5.33,0,0.0,0.0,18.4,0.0,8.4,2.0,22.99
1974-06-14,4.25,0,0.0,0.0,19.1,0.0,7.2,0.5,1.52
1974-06-15,3.29,0,0.0,0.0,18.8,0.0,9.1,6.0,0.0
1974-06-16,2.37,0,6.5,0.0,17.2,0.0,9.2,5.0,0.0
1974-06-17,6.17,0,1.2,0.0,16.0,0.0,12.4,9.8,63.61
1974-06-18,7.46,0,0.3,0.0,15.0,0.0,9.7,9.7,223.73
1974-06-19,5.75,0,0.2,0.0,18.0,0.0,12.0,10.0,36.24
1974-06-20,7.38,0,0.0,0.0,19.4,0.0,12.3,8.2,220.68
1974-06-21,6.08,0,0.0,0.0,23.2,0.0,10.8,6.5,65.75
1974-06-22,11.54,0,0.0,0.0,17.5,0.0,12.0,8.5,1998.82
1974-06-23,8.5,0,0.0,0.0,17.3,0.0,12.2,8.6,424.33
1974-06-24,6.87,0,0.0,0.0,17.6,0.0,12.7,8.9,133.68
1974-06-25,8.42,0,0.0,0.0,15.9,0.0,11.3,6.6,444.7
1974-06-26,11.38,0,0.0,0.0,14.9,0.0,12.0,7.2,1663.96
1974-06-27,10.29,0,0.0,0.0,14.9,0.0,11.3,8.9,967.9
1974-06-28,4.17,0,0.0,0.0,15.6,0.0,10.6,7.0,0.94
1974-06-29,3.17,0,0.9,0.0,16.8,0.0,8.6,4.2,0.0
1974-06-30,5.25,0,3.2,0.0,19.4,0.0,8.6,3.6,15.54
1974-07-01,12.96,0,1.9,0.0,18.9,0.0,10.7,7.4,2009.79
1974-07-02,7.58,0,9.3,0.0,13.7,0.0,8.5,3.6,243.84
1974-07-03,11.12,0,8.5,0.0,17.5,0.0,7.2,3.8,1139.24
1974-07-04,8.21,0,10.2,0.0,17.0,0.0,11.6,8.9,396.42
1974-07-05,12.42,0,0.1,0.0,18.1,0.0,13.2,10.0,2258.95
1974-07-06,7.41,4,0.0,0.0,18.6,0.0,8.5,4.9,189.06
1974-07-07,7.0,4,0.0,0.0,20.7,0.0,14.5,10.8,151.41
1974-07-08,7.96,0,0.3,0.0,20.7,0.0,15.2,11.5,297.25
1974-07-09,10.41,0,7.0,0.0,20.1,0.0,11.8,8.0,1237.44
1974-07-10,11.54,0,0.3,0.0,21.3,0.0,13.3,10.2,1917.43
1974-07-11,10.67,0,1.1,0.0,19.7,0.0,10.4,6.2,1056.61
1974-07-12,8.5,0,1.6,0.0,19.2,0.0,10.2,5.8,440.04
1974-07-13,5.91,0,13.1,0.0,16.6,0.0,10.0,5.8,45.01
1974-07-14,7.62,0,8.3,0.0,16.2,0.0,8.5,4.5,231.02
1974-07-15,12.5,0,4.2,0.0,19.5,0.0,12.0,8.8,1896.09
1974-07-16,11.17,0,0.0,0.0,16.5,0.0,12.6,9.0,1739.3
1974-07-17,7.12,0,0.2,0.0,18.3,0.0,9.0,4.8,173.37
1974-07-18,7.5,0,0.0,0.0,20.0,0.0,8.6,3.5,197.83
1974-07-19,13.17,0,0.0,0.0,20.6,0.0,13.5,9.5,1781.6
1974-07-20,11.71,0,0.0,0.0,21.5,0.0,14.5,11.2,1789.01
1974-07-21,16.29,0,0.0,0.0,22.2,0.0,12.0,7.7,2162.03
1974-07-22,17.29,0,0.8,0.0,19.6,0.0,15.0,11.5,2095.15
1974-07-23,10.08,0,0.0,0.0,17.6,0.0,10.0,4.0,1057.63
1974-07-24,8.58,4,0.0,0.0,18.3,0.0,12.0,6.0,468.26
1974-07-25,7.87,0,1.0,0.0,18.1,0.0,8.1,1.9,302.75
1974-07-26,6.79,0,0.1,0.0,17.8,0.0,11.4,6.1,121.44
1974-07-27,10.63,0,0.2,0.0,18.7,0.0,13.9,11.0,1035.24
1974-07-28,11.29,0,0.0,0.0,18.8,0.0,10.2,11.1,1538.07
1974-07-29,8.5,0,9.0,0.0,19.5,0.0,12.5,8.5,460.37
1974-07-30,6.0,0,15.4,0.0,21.6,0.0,11.9,9.5,52.29
1974-07-31,3.13,0,8.5,0.0,16.7,0.0,13.5,11.0,0.0
1974-08-01,5.96,0,0.0,0.0,18.0,0.0,9.5,5.0,47.64
1974-08-02,6.83,0,0.0,0.0,17.8,0.0,9.1,2.5,109.38
1974-08-03,2.5,0,0.0,0.0,18.0,0.0,12.0,5.0,0.0
1974-08-04,3.79,0,0.0,0.0,18.3,0.0,8.5,2.0,0.08
1974-08-05,4.17,0,1.6,0.0,21.5,0.0,7.7,1.5,0.95
1974-08-06,5.29,0,1.3,0.0,19.5,0.0,14.5,10.1,18.65
1974-08-07,7.12,0,1.7,0.0,20.2,0.0,14.5,9.5,143.62
1974-08-08,5.71,0,0.2,0.0,18.6,0.0,13.3,10.1,39.79
1974-08-09,7.62,0,3.6,0.0,16.6,0.0,11.5,7.4,222.82
1974-08-10,11.38,0,0.6,0.0,19.1,0.0,10.9,6.3,1862.41
1974-08-11,7.0,0,2.7,0.0,18.2,0.0,8.9,3.5,163.55
1974-08-12,10.63,4,0.0,0.0,19.0,0.0,12.8,8.8,1194.28
1974-08-13,4.79,0,0.2,0.0,17.5,0.0,10.0,7.0,6.36
1974-08-14,10.25,0,0.2,0.0,21.0,0.0,11.0,3.6,816.44
1974-08-15,14.25,0,0.0,0.0,22.1,0.0,14.0,9.4,1766.14
1974-08-16,10.96,0,1.1,0.0,19.4,0.0,13.8,9.5,1191.95
1974-08-17,5.88,0,1.2,0.0,18.5,0.0,9.5,3.5,50.83
1974-08-18,5.46,4,0.0,0.0,17.5,0.0,9.5,5.0,25.12
1974-08-19,4.54,0,0.0,0.0,18.0,0.0,6.0,-0.1,3.86
1974-08-20,8.87,0,0.0,0.0,20.4,0.0,12.1,6.6,402.92
1974-08-21,7.83,0,0.0,0.0,19.2,0.0,14.9,11.0,237.6
1974-08-22,4.92,0,1.2,0.0,17.9,0.0,14.0,10.9,10.3
1974-08-23,9.59,0,0.4,0.0,22.4,0.0,14.8,7.7,784.66
1974-08-24,10.04,0,2.1,0.0,20.6,0.0,12.2,11.0,922.7
1974-08-25,10.54,0,1.6,0.0,19.2,0.0,14.0,11.1,1225.69
1974-08-26,6.67,0,9.0,0.0,15.6,0.0,9.0,1.4,121.07
1974-08-27,8.5,0,0.4,0.0,17.5,0.0,6.5,0.4,403.06
1974-08-28,7.71,0,1.4,0.0,17.0,0.0,11.5,6.3,247.14
1974-08-29,7.46,0,0.0,0.0,17.5,0.0,12.0,9.5,208.71
1974-08-30,7.46,0,0.0,0.0,16.4,0.0,12.9,6.0,252.37
1974-08-31,3.33,0,5.3,0.0,14.2,0.0,12.5,8.0,0.0
1974-09-01,4.42,0,8.8,0.0,15.6,0.0,11.6,6.8,2.72
1974-09-02,12.92,0,31.0,0.0,13.9,0.0,7.6,-1.0,1966.17
1974-09-03,10.54,0,0.2,0.0,17.6,0.0,10.0,6.0,1216.31
1974-09-04,12.79,0,2.1,0.0,15.8,0.0,11.3,7.2,1876.0
1974-09-05,8.04,0,2.5,0.0,15.6,0.0,10.0,4.4,304.17
1974-09-06,8.29,0,7.4,0.0,16.8,0.0,9.2,3.8,386.83
1974-09-07,16.21,0,4.3,0.0,14.4,0.0,11.2,7.9,2614.71
1974-09-08,10.88,0,1.2,0.0,17.0,0.0,10.1,5.0,1428.93
1974-09-09,6.92,0,0.7,0.0,18.0,0.0,9.9,4.0,121.01
1974-09-10,8.0,0,0.8,0.0,18.0,0.0,11.0,4.4,288.45
1974-09-11,9.13,0,36.0,0.0,15.4,0.0,12.2,6.5,555.92
1974-09-12,9.42,0,1.5,0.0,16.0,0.0,12.9,9.2,557.12
1974-09-13,10.37,0,0.3,0.0,17.7,0.0,14.1,10.8,1034.88
1974-09-14,5.46,0,4.8,0.0,15.0,0.0,8.5,0.6,26.32
1974-09-15,2.79,0,0.1,0.0,16.8,0.0,11.0,9.0,0.0
1974-09-16,6.13,0,1.0,0.0,17.7,0.0,11.0,2.0,66.34
1974-09-17,7.67,4,0.0,0.0,15.3,0.0,11.6,6.4,248.04
1974-09-18,4.58,4,0.0,0.0,15.7,0.0,4.2,-5.5,3.81
1974-09-19,9.5,4,0.0,0.0,16.4,0.0,7.4,2.5,698.34
1974-09-20,9.67,0,0.4,0.0,15.2,0.0,8.4,1.0,888.09
1974-09-21,13.37,0,1.5,0.0,14.2,0.0,8.0,0.0,2138.12
1974-09-22,12.21,0,2.9,0.0,16.6,0.0,7.5,1.6,2017.77
1974-09-23,11.17,0,10.1,0.0,14.3,0.0,9.0,5.0,1429.52
1974-09-24,10.25,0,2.2,0.0,12.5,0.0,6.0,3.0,996.63
1974-09-25,13.0,0,0.2,0.0,12.8,0.0,6.0,2.1,1876.77
1974-09-26,8.04,0,0.0,0.0,10.9,0.0,4.5,-0.6,235.67
1974-09-27,6.46,0,0.1,0.0,10.7,0.0,5.5,1.4,99.52
1974-09-28,8.38,0,0.3,0.0,11.0,0.0,2.6,-3.7,376.66
1974-09-29,7.83,4,0.0,0.0,11.5,0.0,4.2,-1.7,270.1
1974-09-30,7.46,0,0.4,0.0,13.5,0.0,2.1,-5.5,199.56
1974-10-01,6.79,0,3.3,0.0,11.3,0.0,2.1,-5.5,105.46
1974-10-02,13.92,0,1.6,0.0,11.2,0.0,6.0,3.0,1925.52
1974-10-03,9.92,0,0.2,0.0,12.4,0.0,5.2,-0.5,714.51
1974-10-04,10.17,0,0.0,0.0,12.0,0.0,5.2,-0.5,1168.64
1974-10-05,9.62,0,4.0,0.0,12.2,0.0,6.3,1.6,645.18
1974-10-06,13.29,0,1.0,0.0,10.6,0.0,5.9,-3.0,1754.15
1974-10-07,12.67,0,0.8,0.0,12.0,0.0,4.5,-1.0,1883.27
1974-10-08,9.33,0,0.0,0.0,13.6,0.0,6.7,1.2,723.35
1974-10-09,8.38,0,0.1,0.0,12.4,0.0,4.4,-3.5,374.09
1974-10-10,10.0,0,0.0,0.0,12.5,0.0,4.0,-2.8,774.01
1974-10-11,9.75,0,0.4,0.0,11.0,0.0,4.6,-2.5,876.92
1974-10-12,8.33,0,0.3,0.0,11.2,0.0,3.8,-2.7,386.3
1974-10-13,8.17,0,1.9,0.0,11.4,0.0,8.5,4.5,343.25
1974-10-14,4.0,0,0.2,0.0,12.2,0.0,8.5,4.9,0.43
1974-10-15,3.37,4,0.0,0.0,12.6,0.0,9.0,7.0,0.0
1974-10-16,5.41,4,0.0,0.0,10.8,0.0,7.7,1.4,27.07
1974-10-17,7.87,0,4.1,0.0,13.8,0.0,7.4,1.2,251.6
1974-10-18,14.37,0,2.1,0.0,12.6,0.0,7.5,2.1,2296.88
1974-10-19,11.71,0,3.4,0.0,8.7,0.0,4.4,-2.0,1812.31
1974-10-20,15.59,0,0.4,0.0,9.3,0.0,4.1,-2.1,2039.97
1974-10-21,11.87,0,0.0,0.0,9.8,0.0,3.4,-3.8,1545.22
1974-10-22,10.96,0,0.0,0.0,10.6,0.0,2.5,-4.5,1299.77
1974-10-23,8.87,0,0.0,0.0,11.0,0.0,4.0,-3.0,454.05
1974-10-24,10.79,0,0.1,0.0,10.8,0.0,4.3,-5.5,1337.49
1974-10-25,13.67,0,0.4,0.0,11.4,0.0,7.5,3.0,2174.36
1974-10-26,15.59,0,0.2,0.0,13.1,0.0,8.0,4.4,1570.04
1974-10-27,22.29,4,0.0,0.0,10.0,0.0,8.5,3.3,1945.7
1974-10-28,15.92,4,0.0,0.0,7.8,0.0,4.3,-2.9,2144.29
1974-10-29,13.13,0,0.0,0.0,8.0,0.0,3.9,-3.0,1893.97
1974-10-30,11.42,0,0.2,0.0,11.0,0.0,1.8,-5.5,1701.13
1974-10-31,8.54,0,0.6,0.0,12.4,0.0,5.5,4.0,425.96
1974-11-01,6.92,0,0.6,0.0,12.4,0.0,7.2,1.2,132.97
1974-11-02,9.21,0,0.6,0.0,12.3,0.0,9.9,2.2,581.88
1974-11-03,12.71,0,4.0,0.0,7.3,0.0,4.0,,1689.05
1974-11-04,5.96,0,0.0,0.0,10.2,0.0,1.6,-5.5,42.01
1974-11-05,6.79,0,4.8,0.0,10.1,0.0,0.1,-7.5,121.16
1974-11-06,5.41,0,0.4,0.0,10.7,0.0,4.3,1.8,22.25
1974-11-07,5.33,0,0.7,0.0,12.6,0.0,8.0,2.5,19.45
1974-11-08,11.21,0,1.4,0.0,13.5,0.0,8.0,5.0,1418.59
1974-11-09,20.04,0,0.0,0.0,12.6,0.0,8.6,4.0,1915.69
1974-11-10,19.25,0,5.1,0.0,11.2,0.0,4.5,-1.5,2167.4
1974-11-11,20.21,1,0.7,0.0,8.6,0.0,4.5,-1.0,1871.1
1974-11-12,11.75,0,0.8,0.0,10.3,0.0,1.8,-4.0,1546.22
1974-11-13,12.79,0,1.9,0.0,11.8,0.0,3.7,-3.5,2114.35
1974-11-14,19.08,0,0.1,0.0,10.2,0.0,8.0,1.9,1912.01
1974-11-15,10.63,4,0.0,0.0,9.7,0.0,6.1,0.0,1152.76
1974-11-16,9.62,4,0.0,0.0,8.6,1.0,-2.9,-11.4,838.77
1974-11-17,5.88,0,0.0,0.0,9.3,1.0,-2.0,-11.0,42.57
1974-11-18,8.25,0,0.0,0.0,4.1,1.0,-1.5,-10.5,339.54
1974-11-19,4.71,0,0.0,0.0,6.8,1.0,-0.9,-9.5,4.88
1974-11-20,14.29,0,0.0,0.0,7.5,1.0,-1.0,-2.0,1882.71
1974-11-21,9.25,0,0.2,0.0,8.2,0.0,4.4,-2.0,634.53
1974-11-22,4.83,0,7.8,0.0,8.0,0.0,2.4,-7.0,6.24
1974-11-23,9.71,0,13.2,0.0,9.5,0.0,2.2,-4.5,773.7
1974-11-24,18.0,0,0.1,0.0,9.6,0.0,2.5,-6.0,1965.61
1974-11-25,17.79,4,0.0,0.0,7.7,0.0,3.2,-3.6,1934.96
1974-11-26,6.96,4,0.0,0.0,9.0,0.0,3.9,-2.8,144.42
1974-11-27,22.5,0,2.8,0.0,9.3,0.0,3.7,0.7,2007.98
1974-11-28,20.67,4,0.0,0.0,8.2,0.0,3.4,-2.0,2217.56
1974-11-29,9.96,0,2.9,0.0,10.4,0.0,1.9,-5.0,772.53
1974-11-30,13.29,0,0.1,0.0,12.7,0.0,4.0,-0.9,2003.87
1974-12-01,14.62,0,0.2,0.0,13.6,0.0,7.0,3.8,2002.78
1974-12-02,9.87,0,0.0,0.0,12.3,0.0,11.5,6.5,741.61
1974-12-03,12.04,0,0.0,0.0,13.8,0.0,7.4,1.4,2178.11
1974-12-04,17.41,0,0.3,0.0,8.5,0.0,6.1,-0.5,2384.82
1974-12-05,15.75,0,0.0,0.0,9.5,0.0,5.3,-1.6,1941.69
1974-12-06,17.04,0,0.0,0.0,12.0,0.0,6.0,1.0,2069.49
1974-12-07,21.67,0,0.2,0.0,12.0,0.0,6.7,5.0,1986.65
1974-12-08,14.92,0,0.0,0.0,12.0,0.0,11.0,7.0,1829.42
1974-12-09,17.46,0,5.2,0.0,6.7,0.0,3.5,-3.0,1567.96
1974-12-10,20.21,0,2.2,0.0,7.0,0.0,1.7,-5.5,1784.49
1974-12-11,13.75,0,2.7,0.0,10.0,0.0,2.2,-2.6,1678.57
1974-12-12,17.58,0,1.1,0.0,10.7,0.0,1.8,-0.8,2290.49
1974-12-13,13.13,0,1.0,0.0,10.1,0.0,8.2,3.1,1928.54
1974-12-14,14.88,0,0.0,0.0,8.5,0.0,6.3,-0.4,1868.06
